title,author,type,view,like,coin,favorite,share,danmaku,pubdate,bvid,arcurl
老大南团队挑战用古老的翻砂工艺制作我的世界钻石剑,老大南,知识,2869449,29075,4281,20378,831,1473,1743412609,BV1q3ZnYuE2C,https://www.bilibili.com/video/BV1q3ZnYuE2C
铁甲小宝当年没发现的细节，暴走轮子嫌疑犯,燚病毒,知识,1882532,14452,161,5040,356,243,1743324859,BV12sZqYeEvD,https://www.bilibili.com/video/BV12sZqYeEvD
除了朝阳群众，北京朝阳还有什么？,星球研究所,知识,750541,32569,7081,8253,2867,1023,1743560290,BV1W5fAYTEXS,https://www.bilibili.com/video/BV1W5fAYTEXS
他们，是唐朝最大的遗憾！,海棠家的大肥鱼,知识,1026011,35557,7802,17105,1438,1330,1743480000,BV1GWZnYcEYX,https://www.bilibili.com/video/BV1GWZnYcEYX
液压机挤压纸张，纸张为什么会爆裂？ #科普 #解压 #液压机 #压力 #冷知识,好奇万花筒,知识,5576836,106034,1160,6684,367,293,1743494700,BV1jsZ4Y9Exi,https://www.bilibili.com/video/BV1jsZ4Y9Exi
马斯克辞职！斯克变法，最终还是变成了百日维新！,淘沙博士,知识,752648,15676,345,1122,1289,881,1743507644,BV1bPZhY9EUE,https://www.bilibili.com/video/BV1bPZhY9EUE
拳打文在寅，脚踩尹锡悦，热血老头李在明的晋升之路,卢克文工作室,知识,911624,22197,2860,2753,374,645,1743414048,BV1x9ZJYDEot,https://www.bilibili.com/video/BV1x9ZJYDEot
【JUMP】新《白雪公主》还是不够大胆,暴躁的仙人JUMP,知识,677070,45413,2290,5675,1279,1158,1743498000,BV16dZiYWEms,https://www.bilibili.com/video/BV16dZiYWEms
有意思的桥墩，简单的设计就是最好的设计！,燎结构,知识,1101015,46204,1235,4335,344,670,1743490124,BV1AoZbY6EmW,https://www.bilibili.com/video/BV1AoZbY6EmW
白酒暴跌67%！啤酒式微， 强爽8度如何撬动80亿市场？,财经不眠姐,知识,1065730,19478,1060,2484,2131,1702,1743426487,BV1VpZpYzEGE,https://www.bilibili.com/video/BV1VpZpYzEGE
巴铁真不把咱当外人——探店巴基斯坦常驻联合国代表团,小Q不是导盲犬,知识,601832,30286,3842,3077,248,1221,1743501600,BV1YCZHYKERg,https://www.bilibili.com/video/BV1YCZHYKERg
智慧即美德，愚蠢即罪恶,醒醒吧张律-,知识,1332937,87512,602,8890,354,254,1743398203,BV1qNZEYvE9p,https://www.bilibili.com/video/BV1qNZEYvE9p
甲亢哥保镖来中国没想到这么轻松 工作变度假了,网上邻居丨,知识,2529794,147296,848,7758,719,171,1743316885,BV1eMZqYLEG8,https://www.bilibili.com/video/BV1eMZqYLEG8
白莲教为何能打断大清盛世？【近代的前夜】,御史房,知识,1271458,45215,10679,20120,1261,6251,1743332473,BV1kXZBYPEZb,https://www.bilibili.com/video/BV1kXZBYPEZb
甲亢哥中国行 公知又被打脸,树根龙门阵,知识,660791,30687,781,3099,348,902,1743415200,BV1ZXZnYgEX8,https://www.bilibili.com/video/BV1ZXZnYgEX8
中国现在，非常缺蛙！【地球知识局】,地球知识局,知识,1014167,36552,2628,6034,2479,3515,1743418800,BV1HVoXYPEcP,https://www.bilibili.com/video/BV1HVoXYPEcP
老君的烦恼：世界变成这样，到底是谁的错？,啊粥粥啊粥,知识,1508495,48037,13683,14819,1504,3882,1743582600,BV1EsfcYQEuJ,https://www.bilibili.com/video/BV1EsfcYQEuJ
细思极恐！画的是繁华盛世，实际却是亡国预言！,小透明明TM,知识,5225659,158536,85513,225886,8345,8166,1743154200,BV1DuQtYwEG3,https://www.bilibili.com/video/BV1DuQtYwEG3
警察都气炸了！男子撞死老人逃逸，被抓后称自己赶去卖瓜不叫逃跑,央视网快看,知识,750243,13707,325,1893,802,2429,1743409580,BV1jLZnYiEx2,https://www.bilibili.com/video/BV1jLZnYiEx2
秦汉纹样（中国纹样发展史-第7集）,珑师傅_,知识,3013667,244641,7089,44305,4775,1675,1743172436,BV1eXo9YxEEC,https://www.bilibili.com/video/BV1eXo9YxEEC
袭警和袭军哪个更严重？,马生序00,知识,1332082,45837,184,4604,145,107,1743399161,BV1MsZEYQEJ3,https://www.bilibili.com/video/BV1MsZEYQEJ3
36年抓不住他，印度头号通缉犯，印度史上最大规模最漫长追捕,奇闻观察室,知识,993540,29444,4601,5863,543,4780,1743474600,BV1YyZHYvEVq,https://www.bilibili.com/video/BV1YyZHYvEVq
《不同学历的机械学生面积毕业时》,明丫杠,知识,1004064,48225,368,1311,216,76,1743411995,BV1MhZnYxEj7,https://www.bilibili.com/video/BV1MhZnYxEj7
不懈努力迎来转机，MH370重启搜寻,诗食史事,知识,783369,5689,1965,22125,184,271,1743339600,BV1UHZqYiEgU,https://www.bilibili.com/video/BV1UHZqYiEgU
小米SU7起火如何追责？司机不排除主要责任，产品质量需鉴定,老梁不郁闷,知识,530541,11397,922,1516,1173,3048,1743514574,BV1v9Z8YhEPw,https://www.bilibili.com/video/BV1v9Z8YhEPw
现代复合弓的工作原理与使用方法,鹰眼科普,知识,2311021,14378,1252,17064,313,404,1743331480,BV1bsZzYGEFX,https://www.bilibili.com/video/BV1bsZzYGEFX
激荡四十年番外篇（上）：一个90后的千禧之梦,猛士团_,知识,1140426,45529,39477,32154,5623,9151,1743246000,BV1RFoSYLETz,https://www.bilibili.com/video/BV1RFoSYLETz
又遥遥领先了！胖东来“恶性”涨薪上热搜？,败家财经,知识,538938,51924,1291,3568,2209,1565,1743341529,BV19VZrYtEf7,https://www.bilibili.com/video/BV19VZrYtEf7
指甲的秘密，指甲上的月牙、竖纹都代表着什么？,硬核科普-,知识,5364635,115382,2080,27515,6551,479,1743250200,BV1z9ZwYoEb8,https://www.bilibili.com/video/BV1z9ZwYoEb8
B站的朋友们，大家好！我是易中天,易中天,知识,4950208,412505,85609,41686,10374,9265,1743134400,BV1hQoQYEEr7,https://www.bilibili.com/video/BV1hQoQYEEr7
冰鲜的南方人，你们比北方还冷,中气爱怎么说,知识,443383,30583,224,1224,2514,601,1743430218,BV1zbZHY1ErH,https://www.bilibili.com/video/BV1zbZHY1ErH
恋爱中的心锚效应,王凌雁,知识,1160848,53871,416,14716,675,42,1743325200,BV1uGZGYiErT,https://www.bilibili.com/video/BV1uGZGYiErT
【中字】和正实部杂鱼酱接吻了？BA愚人节小游戏玩挺大…,里芙,知识,326949,14323,655,10396,2427,136,1743483331,BV1bZZxYGEwn,https://www.bilibili.com/video/BV1bZZxYGEwn
如果太后怀孕了该怎么办？,穆金荣-穷历史,知识,1886031,33569,737,6388,823,4210,1743584400,BV1MSoiYvEP9,https://www.bilibili.com/video/BV1MSoiYvEP9
用液压机压造出一枚硬币,疯狂实验室Hydraulic,知识,1258011,25377,539,2355,218,836,1743328800,BV1N1oXYGE3i,https://www.bilibili.com/video/BV1N1oXYGE3i
大阪冈田里香事件 | X调查,X调查,知识,727795,20904,4003,3230,948,5378,1743501600,BV182ZJYxEzm,https://www.bilibili.com/video/BV182ZJYxEzm
驾照竟然还有这么多隐藏用法！,大瑞真机灵,知识,752256,4988,1039,30341,74,24,1743328800,BV11to9YkE1i,https://www.bilibili.com/video/BV11to9YkE1i
大气压强,瑾轩的物理小零食,知识,1870467,95364,3996,57097,5060,319,1743307179,BV1uFZBY6EzZ,https://www.bilibili.com/video/BV1uFZBY6EzZ
司马一小课堂：珍爱生命，远离烟草！,司马一小课堂开课啦,知识,3148504,186127,7942,78761,6204,1661,1743259210,BV1hPZYYaEXJ,https://www.bilibili.com/video/BV1hPZYYaEXJ
用PS两步搞定塑料包装贴图,设计师小海,知识,556091,66139,1873,39049,822,144,1743422620,BV17GZpYjEiR,https://www.bilibili.com/video/BV17GZpYjEiR
洋蓟原来这么吃？一颗蔬菜只吃最中心的部分,全球趣事儿,知识,1534121,24951,296,794,164,243,1743338111,BV1UrZBYrEWr,https://www.bilibili.com/video/BV1UrZBYrEWr
一口气看完善终的末代君主,说书者也,知识,580854,41317,344,4293,111,549,1743413486,BV1xDZJYXE9e,https://www.bilibili.com/video/BV1xDZJYXE9e
广西版“流浪地球”计划启动！又一个逆天改命的超级工程！,工程人发哥,知识,799701,32307,181,1610,214,175,1743412414,BV1GHZnYaENC,https://www.bilibili.com/video/BV1GHZnYaENC
广东餐馆老板的工匠精神,O加加加,知识,1187331,77165,394,3185,203,186,1743333543,BV1fAZzY4E26,https://www.bilibili.com/video/BV1fAZzY4E26
缅甸为什么总这么乱？,肝帝董佳宁,知识,468274,20475,1204,1808,246,1053,1743502762,BV1vDZtYREaB,https://www.bilibili.com/video/BV1vDZtYREaB
逃离食人花！！黄花版~,MarbleDance,知识,3101522,7386,1008,29625,80,707,1743249600,BV14fZcYvEXp,https://www.bilibili.com/video/BV14fZcYvEXp
小约翰可汗的梗都出自哪里？（第三弹）,柚子是反派角色,知识,511318,24462,15662,8550,564,1386,1743350134,BV1SWZrYDEnf,https://www.bilibili.com/video/BV1SWZrYDEnf
在日本，为啥地雷女都喜欢喝魔爪？,言趣教育妍一老师,知识,4755743,41720,3687,48943,3877,2576,1743159600,BV17wo9YhEw7,https://www.bilibili.com/video/BV17wo9YhEw7
法国造孽、狠人救国、教员思想：被西方篡改的卢旺达大屠杀前后真相,江湖弃子,知识,642620,21746,4395,5646,669,991,1743383962,BV1BQZCYgE2R,https://www.bilibili.com/video/BV1BQZCYgE2R
台湾专家称解放军卫星盯着“赖清德上班和回家的路”,央视网,知识,505740,33793,188,931,332,61,1743572591,BV1xjfNYCEza,https://www.bilibili.com/video/BV1xjfNYCEza
你不经意的瞬间，我心里早已激起一片涟漪,难晴雨yu,知识,1461714,212073,3400,61440,7885,363,1743555172,BV1uyfAY2Eas,https://www.bilibili.com/video/BV1uyfAY2Eas
总统装疯卖傻，老白女快乐屋，世界边缘小国绝望样本【西非12丨冈比亚】,小王Albert,知识,2565820,105505,32037,16218,1615,8194,1743210000,BV1J7oXYhE9N,https://www.bilibili.com/video/BV1J7oXYhE9N
阿勃维尔能秀到啥程度？【神奇组织28】,小约翰可汗,知识,5183422,259814,146656,52605,8485,24468,1743130800,BV15TZ5YmE7C,https://www.bilibili.com/video/BV15TZ5YmE7C
在敌人的桅杆上投弹！用跳弹轰炸打出的逆天战损比：俾斯麦海海战,克利咕咕兰,知识,636775,36819,8732,8660,844,3460,1743566400,BV1s3fAYuEo1,https://www.bilibili.com/video/BV1s3fAYuEo1
【医学博士】社恐是“病”吗，社恐的人到底在害怕什么？｜情商低是自闭症吗？,兔叭咯,知识,1092836,38111,9332,9137,2269,2036,1743586200,BV1D7fFYqELr,https://www.bilibili.com/video/BV1D7fFYqELr
总觉得在女频里做皇帝比较快乐,黄东耶千户,知识,754841,56083,228,3190,216,169,1743408000,BV1bHZEY9Eoq,https://www.bilibili.com/video/BV1bHZEY9Eoq
程序员把鸽子接入互联网，带宽爆表，标准还被官方盖章了？,量子位,知识,413531,22974,4627,5141,1249,1310,1743474730,BV1DnZtYLEHG,https://www.bilibili.com/video/BV1DnZtYLEHG
小米汽车高速爆燃？电芯倒置到底保不保命？智能汽车如何确保安全,秒懂硬核君,知识,355523,3006,120,1992,236,301,1743505447,BV1nsZhYgEbL,https://www.bilibili.com/video/BV1nsZhYgEbL
一口气看完从夏朝到新中国成立中华4000多年的兴衰历史#中国历史 #上下五千年 #历史 #历史朝代,行者无疆_857,知识,415615,4563,2095,31064,12,3,1738634004,BV1vePfebEbY,https://www.bilibili.com/video/BV1vePfebEbY
【数学之海】数学才是最克系的存在……,江城kaya,知识,779955,60199,19058,85203,6130,515,1743244883,BV19tZPYpEPw,https://www.bilibili.com/video/BV19tZPYpEPw
一位健美运动员在备赛时滥用了利尿剂，这是他的心脏发生的变化,Chubbyemu,知识,1958443,67629,7172,12417,3137,19849,1743219000,BV1BhooYMENZ,https://www.bilibili.com/video/BV1BhooYMENZ
误差3秒=偏航400公里？为啥测量经度要把计时准度提升几百倍？【差评君】,差评君,知识,706922,24514,6470,7785,3604,1232,1743503459,BV1qyZtYfEK1,https://www.bilibili.com/video/BV1qyZtYfEK1
台LNG船“因军演不敢进港” ，台网友炸锅,观察者网,知识,507237,18417,190,634,364,79,1743572540,BV1sjfNYCEPX,https://www.bilibili.com/video/BV1sjfNYCEPX
霸王茶姬，其实是一家伪装成奶茶店的“咖啡馆”,饭统戴老板,知识,657965,7997,1586,3501,1111,840,1743411900,BV1KYZEYjE4q,https://www.bilibili.com/video/BV1KYZEYjE4q
古代长明灯原理揭秘，让你见证奇迹！,创作实验工坊,知识,1017684,5424,103,180,6,23,1743554177,BV1ihfAYxEAZ,https://www.bilibili.com/video/BV1ihfAYxEAZ
花1000块，问HR如何找工作？,耿同学讲故事,知识,337202,22964,5584,9999,1692,817,1743415200,BV1xSZ7Y1Es7,https://www.bilibili.com/video/BV1xSZ7Y1Es7
宇树发布 | Unitree Dex5 灵巧手 灵掌万物,Unitree宇树科技,知识,833829,38168,1742,2608,2495,546,1743488545,BV1gCZbYJEMy,https://www.bilibili.com/video/BV1gCZbYJEMy
我去自首的路上被抓了还算自首吗？,183的冯律师,知识,839741,40484,504,1573,349,775,1743331349,BV1tpZzYCEuJ,https://www.bilibili.com/video/BV1tpZzYCEuJ
黄埔课堂开课:《手搓写字机器人》,电工鸭师傅,知识,897228,10172,1464,52220,181,150,1743243773,BV1XbZPYQE8g,https://www.bilibili.com/video/BV1XbZPYQE8g
校长安排残疾儿子在校工作，退休后儿子被扫地出门,泉城刘律,知识,1002231,45240,361,616,117,186,1743243105,BV1fLZPYhEfS,https://www.bilibili.com/video/BV1fLZPYhEfS
一群疯子的呼啸山庄，到底讲了啥-一口气看懂《呼啸山庄》,1379观察员,知识,1689121,77035,23767,52752,5950,2523,1743509480,BV1QFZhY4EY9,https://www.bilibili.com/video/BV1QFZhY4EY9
空海法师穿越到现代：这届日本人把汉字简化的妈都不认识了,江停舟u,知识,1113225,27546,593,22789,573,218,1743087783,BV1ahZVYGERb,https://www.bilibili.com/video/BV1ahZVYGERb
连个名分都不给！打了三年换来无法加入北约，泽连斯基算是被白嫖了,军武志,知识,977785,38828,11822,6775,931,7368,1743303600,BV1L1ZvYGEMj,https://www.bilibili.com/video/BV1L1ZvYGEMj
胖东来基层员工平均月薪9886元,主持人阿喆,知识,245731,34435,1171,2258,3681,721,1743386839,BV1tYZCYpEGa,https://www.bilibili.com/video/BV1tYZCYpEGa
什么是琉璃剪边？春日之挑战回答我！,古建筑斗拱学堂,知识,850542,272176,30240,26698,1607,8325,1743210392,BV1vfZFY1EtE,https://www.bilibili.com/video/BV1vfZFY1EtE
