title,author,type,view,like,coin,favorite,share,danmaku,pubdate,bvid,arcurl
“新时代的画面，像旧时代底片”,深夜摆烂者,鬼畜,1964129,287850,118737,80994,5732,4516,1743127200,BV1auZ5YjEmj,https://www.bilibili.com/video/BV1auZ5YjEmj
他们朝我扔粑粑,一根华仔,鬼畜,2525155,170855,7138,28630,12891,726,1743555600,BV1zyZ8YqEFR,https://www.bilibili.com/video/BV1zyZ8YqEFR
警察：证件在这呢！,魔骑墨奇,鬼畜,6013147,219513,6502,38574,5421,724,1743047100,BV1iAZNYbE9m,https://www.bilibili.com/video/BV1iAZNYbE9m
跑操的意义是什么？回答我！,修2,鬼畜,959919,77127,4643,12226,4883,1159,1743393600,BV1c4ZyYjEWs,https://www.bilibili.com/video/BV1c4ZyYjEWs
我自己剪的时候都没绷住,碧天蓝钻,鬼畜,1318939,165259,33998,50531,13112,55941,1743469200,BV1SrZ6YJEe1,https://www.bilibili.com/video/BV1SrZ6YJEe1
⚡“先帝.臣北伐之路好像跳楼机🖐😭🤚”⚡【填词】,入江南a,鬼畜,2110941,144815,68358,51464,12264,6049,1743122400,BV1pmZVYhE7M,https://www.bilibili.com/video/BV1pmZVYhE7M
【光头强】“到底多够优秀，才能成功获救”『心如止水』,筱虹虹,鬼畜,1358123,262847,86258,96955,5151,41008,1743134673,BV1zvoQYFEbi,https://www.bilibili.com/video/BV1zvoQYFEbi
阿嫲，我《出山》了,风生菌,鬼畜,2289494,160660,76595,63030,18079,2021,1742965178,BV1r6ovYQEBF,https://www.bilibili.com/video/BV1r6ovYQEBF
⚡️ M V P 的 消 失 ！⚡️,浅澄月,鬼畜,754849,58806,21447,24132,14802,2878,1743046200,BV1N7oiY4Eqn,https://www.bilibili.com/video/BV1N7oiY4Eqn
将这个视频发给你的群主，并什么也不说,阿白爱整活,鬼畜,766275,117787,2602,39839,69572,5999,1742706638,BV1M4XhY3Ed6,https://www.bilibili.com/video/BV1M4XhY3Ed6
内 个 大 战 内 个,卑鄙的南瓜骨头,鬼畜,947789,37253,2084,6672,2026,690,1743131805,BV1TnoQY6EX7,https://www.bilibili.com/video/BV1TnoQY6EX7
炸 的 最 猛 的 一 集,我叫小渔人,鬼畜,266769,27755,1932,6167,1905,489,1743314031,BV17CZqYHEtF,https://www.bilibili.com/video/BV17CZqYHEtF
洛洛：霹雳火寂寞了会找网约车吗？,明灯-专注脑洞一百年,鬼畜,2452253,168081,24850,44703,61182,1125,1742992467,BV15dovYrET1,https://www.bilibili.com/video/BV15dovYrET1
"""baby我们鬼畜区好像跳楼机""",爱狂三的星总,鬼畜,652484,97162,30626,25394,3033,22455,1743496982,BV159ZtY9EKf,https://www.bilibili.com/video/BV159ZtY9EKf
大张伟：甲亢哥你来中国了是吧！,狗子快乐屋,鬼畜,480217,23150,1552,3690,2461,345,1743211417,BV1tVZcYKEyg,https://www.bilibili.com/video/BV1tVZcYKEyg
⚡Look in my eyes⚡,白小鱼s,鬼畜,5944021,473535,167258,158427,59772,3348,1742042415,BV1ckQmY3Erc,https://www.bilibili.com/video/BV1ckQmY3Erc
我的U盘有CD吗？回答我！,风云熊,鬼畜,235747,8471,1574,1070,1837,93,1743437342,BV1SuZHYbEkW,https://www.bilibili.com/video/BV1SuZHYbEkW
看完不笑YY症,-大大诗-,鬼畜,1169601,198262,11988,77249,31749,300,1743161334,BV1ZAodYqEy2,https://www.bilibili.com/video/BV1ZAodYqEy2
💩过家家的游戏到此为止了💩,我在奥星做游戏,鬼畜,799644,93011,4590,28226,4675,508,1742637600,BV1y5XrYFE1L,https://www.bilibili.com/video/BV1y5XrYFE1L
【3月20号】蔡徐坤如今的演唱会现状,想上岸的小小鱼儿,鬼畜,1108610,60104,1396,4010,5754,6219,1742469995,BV1dsXNY1EDU,https://www.bilibili.com/video/BV1dsXNY1EDU
甲亢哥拜师菩提老祖,白熊ONEヽ,鬼畜,240536,10679,1093,2988,1257,172,1743396906,BV1F1ZEYME1t,https://www.bilibili.com/video/BV1F1ZEYME1t
当你和姐姐完美继承了父母的基因,狗子大本营,鬼畜,1069632,33541,80,1474,235,9061,1743159579,BV1jModYNEPS,https://www.bilibili.com/video/BV1jModYNEPS
♪babyこの恋はフリーフォール~♪日语填词完整版《跳楼机》/AI東 雪蓮,东洋雪莲,鬼畜,2877903,125481,63785,74215,25050,6619,1741968300,BV1n8QzY7ExB,https://www.bilibili.com/video/BV1n8QzY7ExB
当00后老了以后,猫meme打工发疯版,鬼畜,163645,11535,89,1155,826,22,1743524436,BV16dZfYDEwC,https://www.bilibili.com/video/BV16dZfYDEwC
毒蛇钻进男厕所！好心提醒被同学当成恶作剧,扶栏kencorn,鬼畜,442077,42613,1186,8674,5520,235,1743442204,BV16aZWYHEVv,https://www.bilibili.com/video/BV16aZWYHEVv
《我喜欢女的》,杨只猪o,鬼畜,2610072,200279,754,14166,5580,192,1742722947,BV1cNXYYPEyA,https://www.bilibili.com/video/BV1cNXYYPEyA
信之卡比2 腰椎间盘突出最后一节的怀孕战,阿我饿一屋雨,鬼畜,512394,80168,6517,23220,2946,1145,1743073864,BV1iEZ3YkELf,https://www.bilibili.com/video/BV1iEZ3YkELf
“不是只有伟大的艺术家才能做出好作品”,洛温阿特金森,鬼畜,6245341,721301,394671,302249,32220,24080,1710496972,BV1w1421Q7V1,https://www.bilibili.com/video/BV1w1421Q7V1
“我闻着面包香，来到了街中央”,嗷嗷夜,鬼畜,218160,22295,5921,10884,1165,161,1743417002,BV1xdZJYJE5N,https://www.bilibili.com/video/BV1xdZJYJE5N
⚡冰と僕らと(memes remix),RizonCae,鬼畜,2378568,130077,47084,99616,39969,580,1732619391,BV1fPzGYKEKB,https://www.bilibili.com/video/BV1fPzGYKEKB
【蓝蓝路】 世界如此可爱,bili_67169714501,鬼畜,273647,65974,14221,18301,2099,2993,1743155100,BV1NyoDYNEBq,https://www.bilibili.com/video/BV1NyoDYNEBq
【大侦探RAP】累了充充癫，癫量无极限！,董润祺,鬼畜,150297,7040,809,579,80,50,1743396749,BV12uZJYDExx,https://www.bilibili.com/video/BV12uZJYDExx
🧊姨 动🥒超 祥 大 冒 险⚡【洗脑循环】,莉可Kurisu,鬼畜,2982836,279898,58058,90483,96824,5157,1742534040,BV1RxXqYNEyH,https://www.bilibili.com/video/BV1RxXqYNEyH
《梦的光点》，但是废话文学,咆哮丶土拨鼠,鬼畜,2844488,224709,15587,34425,17572,1299,1741406400,BV1z79CYfEpc,https://www.bilibili.com/video/BV1z79CYfEpc
“女生见男生的最高礼仪”,Doomer小剧场,鬼畜,184002,9526,9,1072,1121,34,1743329928,BV1WhZzYMEmy,https://www.bilibili.com/video/BV1WhZzYMEmy
天气预报得了MVP,黄花大长虫,鬼畜,2041027,225935,20297,52092,25493,1191,1741665000,BV1NgRJYgEZs,https://www.bilibili.com/video/BV1NgRJYgEZs
“兴汉咫尺难触摸，怎不使英雄泪落——循迹”,迪蓝,鬼畜,61682,14490,4169,5939,196,532,1743386400,BV1XBZ6YHErB,https://www.bilibili.com/video/BV1XBZ6YHErB
Omg it's 偶像（我推的孩子）,我王小桃要上一档,鬼畜,117806,7429,1020,1468,267,116,1743597397,BV1wKfKYgErC,https://www.bilibili.com/video/BV1wKfKYgErC
【原曲不使用】电棍：♿️Xenogenesis♿️,Riddler_R,鬼畜,235369,45951,7263,19605,3185,258,1742053277,BV1CpQDYDEsz,https://www.bilibili.com/video/BV1CpQDYDEsz
当你获得一个特殊能力,猫meme日常1,鬼畜,2109434,138118,654,14460,393,976,1741437669,BV1thRpYpE4V,https://www.bilibili.com/video/BV1thRpYpE4V
得 意 忘 形,不抽象的真菌零_Jack,鬼畜,258109,23998,724,9522,1285,1251,1743331964,BV1W9ZBYeEyN,https://www.bilibili.com/video/BV1W9ZBYeEyN
詹姆士广播体操,嗨皮的小剪刀,鬼畜,1844075,169026,12808,56041,25680,2570,1742086800,BV1WCQSYEE7j,https://www.bilibili.com/video/BV1WCQSYEE7j
这证件怎么尖尖的?,肥鸡煲,鬼畜,302224,6286,101,2223,125,78,1743393701,BV1c6ZEYrEPf,https://www.bilibili.com/video/BV1c6ZEYrEPf
雷欧：回答我！look in my eyes!,我不是青丝,鬼畜,2575959,129231,31068,41968,26495,1228,1742360329,BV1tCQdYkEt6,https://www.bilibili.com/video/BV1tCQdYkEt6
【面筋哥×波澜哥】我的烤面筋，融化你的心！,还有一天就放假了,鬼畜,62306183,2146277,2126747,1559067,766272,490414,1521797114,BV1GW411g7mc,https://www.bilibili.com/video/BV1GW411g7mc
刘邦：都说我刘邦是怂包不敢跟项羽对掏 那我问你是谁2万人追着我52万人打,松雪渡,鬼畜,1380100,80992,2269,13025,5109,605,1742879154,BV1CBoWYWETf,https://www.bilibili.com/video/BV1CBoWYWETf
“我要采一朵花送给自己”,渡河赏金杀手,鬼畜,1283248,224535,18488,52831,7771,715,1742608800,BV1ZgXyYbEq6,https://www.bilibili.com/video/BV1ZgXyYbEq6
甲亢哥：大张伟，你根本没在北京，你躲哪儿去了？,树深时见鹿dear,鬼畜,667654,11715,734,1710,1344,229,1743073046,BV1WyZ3YREPa,https://www.bilibili.com/video/BV1WyZ3YREPa
“无人欣赏的艺术，像现实的底片”,消失的四次元口袋,鬼畜,251320,23785,5308,8830,424,172,1743412204,BV1tbZnYoEsA,https://www.bilibili.com/video/BV1tbZnYoEsA
“民声跪阶泪流，喊青天血依旧”,不服气的三好青年,鬼畜,528483,41715,13524,14570,1167,145,1743562800,BV1RGZ8YbEgg,https://www.bilibili.com/video/BV1RGZ8YbEgg
亲 兄 妹,酸奶煎个蛋,鬼畜,1388006,68078,4353,26776,6491,1507,1742839217,BV1LLoUYjEeq,https://www.bilibili.com/video/BV1LLoUYjEeq
⚡发给你的好友什么都不说⚡,酷酷科技开发工作室,鬼畜,1410958,150035,4779,43253,74744,2798,1741405299,BV1PJ9QY8Eh9,https://www.bilibili.com/video/BV1PJ9QY8Eh9
我到底在玩迷你世界，还是我的世界？,传奇白给大师114514,鬼畜,201557,8099,288,1365,140,37,1743316946,BV19MZqYLEjA,https://www.bilibili.com/video/BV19MZqYLEjA
“我摇着羽扇，登临长安未央”,青丝暮成雪O_o,鬼畜,269198,45273,12819,14980,1065,1573,1743040800,BV1peZNYMEXE,https://www.bilibili.com/video/BV1peZNYMEXE
老佛爷开战宣言,咆哮的OneFan,鬼畜,462462,34789,3501,14399,2700,274,1743141600,BV1ZuXYY8EX1,https://www.bilibili.com/video/BV1ZuXYY8EX1
are you lost?,云line,鬼畜,676232,158509,15212,64267,3607,466,1741942844,BV1WUQgYrEXV,https://www.bilibili.com/video/BV1WUQgYrEXV
⚡老登，我们的感情好像失重机⚡,暂离二度,鬼畜,1516688,81364,15238,29229,15659,362,1741944600,BV1HjQGYGERv,https://www.bilibili.com/video/BV1HjQGYGERv
⚡九 族 快 乐 诗⚡,快乐阿托,鬼畜,436768,16286,409,3187,935,213,1743042645,BV1vRZTYaEG4,https://www.bilibili.com/video/BV1vRZTYaEG4
当吵架时被女朋友说丑,猫meme的毛坯人生,鬼畜,378497,12101,65,742,431,28,1743589813,BV1DxfKYxECt,https://www.bilibili.com/video/BV1DxfKYxECt
电棍:♿LOSER♿（重制版）,梦梦梦魇魇,鬼畜,98675,13197,3990,7609,1747,145,1743430933,BV1rpZHYSEvg,https://www.bilibili.com/video/BV1rpZHYSEvg
“我们的感情好像数学题”,龙大人不喷火,鬼畜,3144832,181955,43086,62989,24514,648,1741777200,BV1VxQ7Y6ENb,https://www.bilibili.com/video/BV1VxQ7Y6ENb
“寄出去的信，拆开以后回忆更上瘾”『未闻花名』,AT-15A,鬼畜,690602,147244,67451,50049,6376,10705,1741838400,BV1eaQGYcEpu,https://www.bilibili.com/video/BV1eaQGYcEpu
猜你想看:❤甲亢哥vs小白马❤,我叫瞬哥qaq,鬼畜,422658,30386,1938,11460,4883,96,1743226180,BV1ykZwYNEfN,https://www.bilibili.com/video/BV1ykZwYNEfN
Baby我们的感情好像叮咚机♿让我用力的开口却发不出爱音,大水母绚烂,鬼畜,4007677,137792,69218,71024,40855,1196,1740492297,BV1NRPie2Exp,https://www.bilibili.com/video/BV1NRPie2Exp
王宝强+卓别林，这么剪《棋士》要火了！,默片老顽童,鬼畜,77665,5153,1169,805,238,479,1743388200,BV1mEZqYBEqG,https://www.bilibili.com/video/BV1mEZqYBEqG
小明剑魔单曲❄️Town In Go❄️,九夜听风,鬼畜,1172104,133547,30502,42563,33095,1537,1741605055,BV1TdR5YPEi3,https://www.bilibili.com/video/BV1TdR5YPEi3
“我的故事总是发生在夏天”,-胡莱克修斯-,鬼畜,677657,65247,22115,20231,2536,2571,1742529600,BV1b7XBY8EjH,https://www.bilibili.com/video/BV1b7XBY8EjH
人民的分红4.0,枫祁小峰,鬼畜,1770314,97379,2822,11591,5538,1241,1741504516,BV1qHRbYXE5m,https://www.bilibili.com/video/BV1qHRbYXE5m
⚡怀中抱妹，伤害翻倍⚡,诶嘿Reiko,鬼畜,59146,6816,1935,2554,456,412,1743422400,BV1ThZnYxEWA,https://www.bilibili.com/video/BV1ThZnYxEWA
爱，死亡和鸡！！！,万灵缝合厂,鬼畜,2055073,194972,33991,41017,8024,8332,1741923998,BV1PtQuYTEt3,https://www.bilibili.com/video/BV1PtQuYTEt3
用AI将承太郎和迪奥的声线互换,抽象小怪君,鬼畜,367435,20732,340,4596,1216,180,1743219060,BV1PUoXYgEh5,https://www.bilibili.com/video/BV1PUoXYgEh5
b站一定要有鬼畜！！✍🏻✍🏻✍🏻🖐😭🤚🖐😭🤚🖐😭🤚,核动力路灯,鬼畜,449624,74108,14868,16206,1958,975,1741338300,BV1rqRTYAEib,https://www.bilibili.com/video/BV1rqRTYAEib
哆啦Ave睦,小猪P_,鬼畜,1727706,134797,47978,61621,37158,2197,1739071827,BV1APN1eiEQo,https://www.bilibili.com/video/BV1APN1eiEQo
把世界调成静音，聆听凯南开E的声音✋🤪🤚,p0w3rfu1,鬼畜,1031808,21593,1372,5690,3891,143,1741082066,BV1R49nYWEPT,https://www.bilibili.com/video/BV1R49nYWEPT
《抗寒蚊子的研究报告》（假）,小鸟游呆毛,鬼畜,474311,44843,369,9364,1524,677,1743134002,BV16YoQYhEfJ,https://www.bilibili.com/video/BV16YoQYhEfJ
🧊你是内该内🌈阳光彩虹TGW⚡【洗脑循环】,DJG杰哥,鬼畜,161665,21575,2955,8787,4738,155,1743219900,BV1RjoZYiEhs,https://www.bilibili.com/video/BV1RjoZYiEhs
⚡️我要采一朵花 送给妈妈⚡️,坤坤不会整活,鬼畜,581042,51527,6574,17613,7448,5133,1742543365,BV19aXrY2Efx,https://www.bilibili.com/video/BV19aXrY2Efx
脑子不全,是千下,鬼畜,294994,17223,560,1960,1263,145,1743492568,BV17bZbYfEwx,https://www.bilibili.com/video/BV17bZbYfEwx
英国环卫工一小时工资挑战，失败！,吉吉国民道理,鬼畜,81560,6079,59,429,86,43,1743478217,BV13bZsYVEra,https://www.bilibili.com/video/BV13bZsYVEra
AI眼中的饥荒真人版 2.0,一朵五颜六色的白云,鬼畜,153427,4743,376,925,1206,146,1743328979,BV1YGZzYnEcL,https://www.bilibili.com/video/BV1YGZzYnEcL
《贵投儿子小头尕娃》,咕叽ペ,鬼畜,174937,26519,4257,9494,3378,127,1743309379,BV1FjZBYfE7p,https://www.bilibili.com/video/BV1FjZBYfE7p
扉间：“斑你把唯一的宇智波给...”,火影零七,鬼畜,127040,7617,292,1647,368,140,1743390089,BV1dRZEYcEN2,https://www.bilibili.com/video/BV1dRZEYcEN2
曹丕：我为难曹植了吗？回答我！,王与也行,鬼畜,1699503,93090,2339,13241,5499,579,1742483638,BV1eZXYYoEbE,https://www.bilibili.com/video/BV1eZXYYoEbE
⚡《跳楼只因》⚡“就承认还是在意吧，是小黑子也可以”,这不秋水嘛,鬼畜,241990,13901,3004,3521,1616,1001,1743263314,BV1cyZaYjE4z,https://www.bilibili.com/video/BV1cyZaYjE4z
这个蓝V普法还用转音？？,海口警方,鬼畜,63852,10436,230,307,143,85,1743477757,BV1oAZtYoETK,https://www.bilibili.com/video/BV1oAZtYoETK
暂时挪用公司的100万资金，到余额宝，违法吗？,虚拟小莲258,鬼畜,1424938,27435,823,1015,284,235,1741395600,BV1ij9DYkEin,https://www.bilibili.com/video/BV1ij9DYkEin
